token1	token2	token3	weight
мазалағаныма	кешірім	сұраймын	1
купишь	купишь	купишь	1
түніңіз	тыныш	болсын	1
ісіңізге	береке	берсін	1
күндеріңізге	сәттілік	тілеймін	3
ұлданай	жауап	бер	1
клиенттерге	жауап	беріп	2
қыркүйек	білім	күні	1
немереңіздің	бауы	берік	1
фрифаер	фрифаер	фрифаер	1
аналарымыз	аман	болсын	1
бастағанда	жігіт	әңгіме	1
қартаюды	нәсіп	етсін	1
ғұмыры	ұзақ	болсын	1
досхан	досхан	досхан	1
айлан	аяла	мен	1
қосағыңмен	қоса	ағар	2
тілектеріміз	қабыл	болсын	1
ерома	ерома	ерома	1
жұртымыз	тыныш	болсын	1
еңбегінің	жемісін	көрсін	4
аллахтың	нұры	жаусын	1
мерекелі	жыл	болсын	1
күніңізге	сәттілік	тілеймін	2
немереңнің	бауы	берік	1
мұхан	мұхан	мұхан	1
амалсыз	көмек	сұрап	1
орындадым	орындадым	орындадым	1
жою	үшін	өзгерту	1
табын	табын	табын	1
үйленейін	деп	жатыр	3
жүзінен	күлкі	кетпесін	1
еңбегіңіздің	жемісін	көріңіз	3
болашағың	жарқын	болсын	1
арын	қалайсың	арын	1
күндеріміз	көп	болсын	1
нұржау	нұржау	нұржау	1
жасыңызға	жас	қосыла	3
тұлпарың	құтты	болсын	1
астарың	дәмді	болсын	1
тойларыңыз	құтты	болсын	1
барғаны	құтты	болсын	1
қойамын	қойамын	қойамын	1
қалағандай	таңдап	алсаңыз	1
құрбылар	күні	құтты	1
биологиядан	жіберіңдерш	осы	1
альфараби	альфараби	альфараби	1
кетіңіздерші	аллах	тағала	1
ерікпеш	ерікпеш	ерікпеш	1
дамытуға	көмектесеміз	!	1
бармақтай	бақ	берсін	1
оқырман	мен	клиент	1
асың	дәмді	болсын	1
құсың	құтты	болсын	1
белгіледім	ұтысты	болыңыздар	1
ей-ей	ей-ей	ей-ей	1
мәнінде	жаны	ашып	1
ғибрат	ғибрат	ғибрат	1
идиот	мал	идиот	1
жазбандар	жазбандар	жазбандар	1
өзгеден	де	ең	1
кейбірі	бұны	әдейі	1
жылымыз	құтты	болсын	1
жәннәттің	ішіндегі	фирдаус	1
жазыңдаршы	қыздар	гоу	1
зертханалық	жұмыс	бар	1
көліктің	артқы	жағына	1
төтенше	жағдайға	байланысты	1
кішкентайыңның	бауы	берік	1
жартыбас	сені	жақсы	1
айтуар	көке	айтуар	1
айналасында	қарыз	сұрай	1
елхан	елхан	елхан	1
жайсаң	жомарт	жандарға	1
айттан	айтқа	аман	3
райына	сеніп	болмайсың	1
жатақхана	арасында	жеңіл	1
ыж	вас	су	1
берлин	бот	берлин	1
фаза	аза	фаза	1
сапасыз	сан	сұрақ	1
ерұлан	ерұлан	ерұлан	1
түніне	түніне	түніне	1
тарғын	тарғын	тарғын	1
жылының	аяқталуымен	құттықтаймын	1
аюан	аюан	аюан	1
гоголь	көшесімен	солға	1
жаңажыл	құтты	болсын	1
жантай	бөпе	жантай	1
жантай	жантай	жантай	1
сананы	билеген	сапасыз	1
жамалдың	денесі	тоңып	1
корпусы	мен	жатақхана	1
аялдамада	адам	қарасы	1
фанг	цех	у-шу	1
оразадан	оразаға	аман	1
оразаға	аман	есен	1
сәресі	қабыл	болсын	1
сүліктей	қара	машина	1
